title,genre,url,cover
Avengers: Endgame,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",https://www.imdb.com/title/tt4154796/,"https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SY150_CR0,0,101,150_.jpg"
High and Low,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0057565/,"https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
American Beauty,['Drama'],https://www.imdb.com/title/tt0169547/,"https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
Toy Story,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0114709/,"https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX101_CR0,0,101,150_.jpg"
Braveheart,"['Biography', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt0112573/,"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg"
Amadeus,"['Biography', 'Drama', 'History', 'Music']",https://www.imdb.com/title/tt0086879/,"https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg"
3 Idiots,"['Comedy', 'Drama']",https://www.imdb.com/title/tt1187043/,"https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR1,0,101,150_.jpg"
Inglourious Basterds,"['Adventure', 'Drama', 'War']",https://www.imdb.com/title/tt0361748/,"https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg"
Good Will Hunting,"['Drama', 'Romance']",https://www.imdb.com/title/tt0119217/,"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
Star Wars: Episode VI - Return of the Jedi,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",https://www.imdb.com/title/tt0086190/,"https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg"
2001: A Space Odyssey,"['Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt0062622/,"https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg"
Reservoir Dogs,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0105236/,"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
M,"['Crime', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0022100/,"https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_SX101_CR0,0,101,150_.jpg"
Like Stars on Earth,"['Drama', 'Family']",https://www.imdb.com/title/tt0986264/,"https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR2,0,101,150_.jpg"
Citizen Kane,"['Drama', 'Mystery']",https://www.imdb.com/title/tt0033467/,"https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Vertigo,"['Mystery', 'Romance', 'Thriller']",https://www.imdb.com/title/tt0052357/,"https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Requiem for a Dream,['Drama'],https://www.imdb.com/title/tt0180093/,"https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
The Hunt,['Drama'],https://www.imdb.com/title/tt2106476/,"https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_SY150_CR2,0,101,150_.jpg"
Singin' in the Rain,"['Comedy', 'Musical', 'Romance']",https://www.imdb.com/title/tt0045152/,"https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SY150_CR1,0,101,150_.jpg"
North by Northwest,"['Adventure', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0053125/,"https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Come and See,"['Drama', 'Thriller', 'War']",https://www.imdb.com/title/tt0091251/,"https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Eternal Sunshine of the Spotless Mind,"['Drama', 'Romance', 'Sci-Fi']",https://www.imdb.com/title/tt0338013/,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY150_CR0,0,101,150_.jpg"
Bicycle Thieves,['Drama'],https://www.imdb.com/title/tt0040522/,"https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR1,0,101,150_.jpg"
Ikiru,['Drama'],https://www.imdb.com/title/tt0044741/,"https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg"
Lawrence of Arabia,"['Adventure', 'Biography', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt0056172/,"https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SY150_CR1,0,101,150_.jpg"
The Father,['Drama'],https://www.imdb.com/title/tt10272386/,"https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY150_CR0,0,101,150_.jpg"
The Kid,"['Comedy', 'Drama', 'Family']",https://www.imdb.com/title/tt0012349/,"https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Full Metal Jacket,"['Drama', 'War']",https://www.imdb.com/title/tt0093058/,"https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Dangal,"['Action', 'Biography', 'Drama', 'Sport']",https://www.imdb.com/title/tt5074352/,"https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_SY150_CR3,0,101,150_.jpg"
A Clockwork Orange,"['Crime', 'Drama', 'Sci-Fi']",https://www.imdb.com/title/tt0066921/,"https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SY150_CR0,0,101,150_.jpg"
Taxi Driver,"['Crime', 'Drama']",https://www.imdb.com/title/tt0075314/,"https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Metropolis,"['Drama', 'Sci-Fi']",https://www.imdb.com/title/tt0017136/,"https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
The Sting,"['Comedy', 'Crime', 'Drama']",https://www.imdb.com/title/tt0070735/,"https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg"
Double Indemnity,"['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0036775/,"https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX101_CR0,0,101,150_.jpg"
1917,"['Drama', 'Thriller', 'War']",https://www.imdb.com/title/tt8579674/,"https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_SX101_CR0,0,101,150_.jpg"
The Apartment,"['Comedy', 'Drama', 'Romance']",https://www.imdb.com/title/tt0053604/,"https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX101_CR0,0,101,150_.jpg"
Amélie,"['Comedy', 'Romance']",https://www.imdb.com/title/tt0211915/,"https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX101_CR0,0,101,150_.jpg"
A Separation,['Drama'],https://www.imdb.com/title/tt1832382/,"https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
Snatch,"['Comedy', 'Crime']",https://www.imdb.com/title/tt0208092/,"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR1,0,101,150_.jpg"
Incendies,"['Drama', 'Mystery', 'War']",https://www.imdb.com/title/tt1255953/,"https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg"
Scarface,"['Crime', 'Drama']",https://www.imdb.com/title/tt0086250/,"https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Toy Story 3,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0435761/,"https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SY150_CR2,0,101,150_.jpg"
To Kill a Mockingbird,"['Crime', 'Drama']",https://www.imdb.com/title/tt0056592/,"https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
For a Few Dollars More,['Western'],https://www.imdb.com/title/tt0059578/,"https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Up,"['Animation', 'Adventure', 'Comedy', 'Family']",https://www.imdb.com/title/tt1049413/,"https://m.media-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX101_CR0,0,101,150_.jpg"
Indiana Jones and the Last Crusade,"['Action', 'Adventure']",https://www.imdb.com/title/tt0097576/,"https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg"
L.A. Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0119488/,"https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg"
Heat,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0113277/,"https://m.media-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg"
Rashomon,"['Crime', 'Drama', 'Mystery']",https://www.imdb.com/title/tt0042876/,"https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@._V1_SX101_CR0,0,101,150_.jpg"
Yojimbo,"['Action', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0055630/,"https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg"
Die Hard,"['Action', 'Thriller']",https://www.imdb.com/title/tt0095016/,"https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Ran,"['Action', 'Drama', 'War']",https://www.imdb.com/title/tt0089881/,"https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR2,0,101,150_.jpg"
Monty Python and the Holy Grail,"['Adventure', 'Comedy', 'Fantasy']",https://www.imdb.com/title/tt0071853/,"https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Green Book,"['Biography', 'Comedy', 'Drama', 'Music']",https://www.imdb.com/title/tt6966692/,"https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_SX101_CR0,0,101,150_.jpg"
Downfall,"['Biography', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt0363163/,"https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_SY150_CR0,0,101,150_.jpg"
Batman Begins,"['Action', 'Adventure']",https://www.imdb.com/title/tt0372784/,"https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg"
Some Like It Hot,"['Comedy', 'Music', 'Romance']",https://www.imdb.com/title/tt0053291/,"https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
All About Eve,['Drama'],https://www.imdb.com/title/tt0042192/,"https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_SX101_CR0,0,101,150_.jpg"
Unforgiven,"['Drama', 'Western']",https://www.imdb.com/title/tt0105695/,"https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Children of Heaven,"['Drama', 'Family', 'Sport']",https://www.imdb.com/title/tt0118849/,"https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Howl's Moving Castle,"['Animation', 'Adventure', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0347149/,"https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg"
The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",https://www.imdb.com/title/tt0057115/,"https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg"
The Wolf of Wall Street,"['Biography', 'Crime', 'Drama']",https://www.imdb.com/title/tt0993846/,"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SY150_CR0,0,101,150_.jpg"
Judgment at Nuremberg,"['Drama', 'War']",https://www.imdb.com/title/tt0055031/,"https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_SX101_CR0,0,101,150_.jpg"
Casino,"['Crime', 'Drama']",https://www.imdb.com/title/tt0112641/,"https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg"
Pan's Labyrinth,"['Drama', 'Fantasy', 'War']",https://www.imdb.com/title/tt0457430/,"https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_SY150_CR0,0,101,150_.jpg"
The Treasure of the Sierra Madre,"['Adventure', 'Drama', 'Western']",https://www.imdb.com/title/tt0040897/,"https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg"
A Beautiful Mind,"['Biography', 'Drama']",https://www.imdb.com/title/tt0268978/,https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_SX101_.jpg
There Will Be Blood,['Drama'],https://www.imdb.com/title/tt0469494/,"https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_SY150_CR0,0,101,150_.jpg"
The Secret in Their Eyes,"['Drama', 'Mystery', 'Romance', 'Thriller']",https://www.imdb.com/title/tt1305806/,"https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
Raging Bull,"['Biography', 'Drama', 'Sport']",https://www.imdb.com/title/tt0081398/,"https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SY150_CR0,0,101,150_.jpg"
My Neighbor Totoro,"['Animation', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0096283/,"https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR3,0,101,150_.jpg"
Chinatown,"['Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0071315/,"https://m.media-amazon.com/images/M/MV5BOGMwYmY5ZmEtMzY1Yi00OWJiLTk1Y2MtMzI2MjBhYmZkNTQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
"Lock, Stock and Two Smoking Barrels","['Action', 'Comedy', 'Crime']",https://www.imdb.com/title/tt0120735/,"https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX101_CR0,0,101,150_.jpg"
The Gold Rush,"['Adventure', 'Comedy', 'Drama', 'Western']",https://www.imdb.com/title/tt0015864/,"https://m.media-amazon.com/images/M/MV5BZjEyOTE4MzMtNmMzMy00Mzc3LWJlOTQtOGJiNDE0ZmJiOTU4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR4,0,101,150_.jpg"
"Three Billboards Outside Ebbing, Missouri","['Comedy', 'Crime', 'Drama']",https://www.imdb.com/title/tt5027774/,"https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_SY150_CR0,0,101,150_.jpg"
Dial M for Murder,"['Crime', 'Thriller']",https://www.imdb.com/title/tt0046912/,"https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
No Country for Old Men,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0477348/,"https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SY150_CR0,0,101,150_.jpg"
Shutter Island,"['Mystery', 'Thriller']",https://www.imdb.com/title/tt1130884/,"https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
The Seventh Seal,"['Drama', 'Fantasy', 'History', 'Thriller']",https://www.imdb.com/title/tt0050976/,"https://m.media-amazon.com/images/M/MV5BM2I1ZWU4YjMtYzU0My00YmMzLWFmNTAtZDJhZGYwMmI3YWQ5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
The Elephant Man,"['Biography', 'Drama']",https://www.imdb.com/title/tt0080678/,"https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
The Thing,"['Horror', 'Mystery', 'Sci-Fi']",https://www.imdb.com/title/tt0084787/,"https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg"
The Sixth Sense,"['Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0167404/,"https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SY150_CR0,0,101,150_.jpg"
Inside Out,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",https://www.imdb.com/title/tt2096673/,"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_SY150_CR0,0,101,150_.jpg"
V for Vendetta,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",https://www.imdb.com/title/tt0434409/,"https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_SY150_CR0,0,101,150_.jpg"
The Third Man,"['Film-Noir', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0041959/,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Klaus,"['Animation', 'Adventure', 'Comedy', 'Family']",https://www.imdb.com/title/tt4729430/,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY150_CR0,0,101,150_.jpg"
